 -20.3964 -15.3236 -14.8586 -14.6178 -14.4787 -14.4166 -14.4035 -14.391 -14.3824 -14.4875 -14.3711 -14.1628 -14.087 -14.0432 -14.0456 -14.0948 -14.1865 -14.3715 -14.7259 -16.9697
 -15.3236 -11.1606 -10.4876 -10.1482 -9.93605 -9.80494 -9.73406 -9.64769 -9.65982 -9.65272 -9.38631 -9.2751 -9.23766 -9.21463 -9.22187 -9.32554 -9.48433 -10.0538 -11.5904 inf
 -14.8586 -10.4876 -9.88929 -9.58617 -9.41157 -9.36212 -9.28424 -9.26369 -9.34373 -9.09784 -8.92386 -8.82541 -8.78798 -8.80747 -8.87165 -9.05181 -9.6138 -11.1556 inf inf
 -14.6178 -10.1482 -9.58617 -9.35375 -9.19452 -9.17523 -9.09974 -9.13314 -9.11449 -8.82717 -8.67659 -8.59526 -8.60447 -8.66337 -8.82967 -9.40681 -10.9254 inf inf inf
 -14.4787 -9.93605 -9.41157 -9.19452 -9.1601 -9.15335 -9.06346 -9.17492 -8.86319 -8.63177 -8.51859 -8.4929 -8.5541 -8.72826 -9.27912 -10.7935 inf inf inf inf
 -14.4166 -9.80494 -9.36212 -9.17523 -9.15335 -9.28656 -9.25426 -9.20804 -8.76499 -8.56044 -8.51097 -8.52971 -8.67573 -9.19136 -10.7163 inf inf inf inf inf
 -14.4035 -9.73406 -9.28424 -9.09974 -9.06346 -9.25426 -9.68284 -9.14335 -8.7055 -8.58951 -8.55082 -8.6533 -9.19584 -10.6908 inf inf inf inf inf inf
 -14.391 -9.64769 -9.26369 -9.13314 -9.17492 -9.20804 -9.14335 -9.23014 -8.84707 -8.70168 -8.71309 -9.22877 -10.7183 inf inf inf inf inf inf inf
 -14.3824 -9.65982 -9.34373 -9.11449 -8.86319 -8.76499 -8.7055 -8.84707 -9.09986 -8.98944 -9.34583 -10.7852 inf inf inf inf inf inf inf inf
 -14.4875 -9.65272 -9.09784 -8.82717 -8.63177 -8.56044 -8.58951 -8.70168 -8.98944 -9.74894 -11.0225 inf inf inf inf inf inf inf inf inf
 -14.3711 -9.38631 -8.92386 -8.67659 -8.51859 -8.51097 -8.55082 -8.71309 -9.34583 -11.0225 inf inf inf inf inf inf inf inf inf inf
 -14.1628 -9.2751 -8.82541 -8.59526 -8.4929 -8.52971 -8.6533 -9.22877 -10.7852 inf inf inf inf inf inf inf inf inf inf inf
 -14.087 -9.23766 -8.78798 -8.60447 -8.5541 -8.67573 -9.19584 -10.7183 inf inf inf inf inf inf inf inf inf inf inf inf
 -14.0432 -9.21463 -8.80747 -8.66337 -8.72826 -9.19136 -10.6908 inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.0456 -9.22187 -8.87165 -8.82967 -9.27912 -10.7163 inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.0948 -9.32554 -9.05181 -9.40681 -10.7935 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.1865 -9.48433 -9.6138 -10.9254 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.3715 -10.0538 -11.1556 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.7259 -11.5904 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -16.9697 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
