 -18.6845 -14.2719 -13.7901 -13.5491 -13.3973 -13.3244 -13.3022 -13.2928 -13.2996 -13.4174 -13.3357 -13.1458 -13.0711 -13.0415 -13.069 -13.121 -13.2413 -13.433 -13.8159 -16.2499
 -14.2719 -11.5177 -10.5912 -10.1612 -9.88507 -9.68321 -9.54431 -9.44881 -9.42206 -9.40533 -9.19624 -9.09369 -9.0193 -9.00822 -9.04275 -9.11129 -9.33291 -9.8774 -11.551 inf
 -13.7901 -10.5912 -9.77951 -9.40558 -9.20039 -9.08 -8.99231 -8.94168 -9.01603 -8.80882 -8.63693 -8.57659 -8.54247 -8.54091 -8.67009 -8.84937 -9.42149 -11.1078 inf inf
 -13.5491 -10.1612 -9.40558 -9.10253 -8.91637 -8.84535 -8.76686 -8.78186 -8.79209 -8.4976 -8.38572 -8.35019 -8.36288 -8.38229 -8.61378 -9.19857 -10.8851 inf inf inf
 -13.3973 -9.88507 -9.20039 -8.91637 -8.76561 -8.77725 -8.6822 -8.82232 -8.5307 -8.35632 -8.22497 -8.23403 -8.32069 -8.48094 -9.05462 -10.7365 inf inf inf inf
 -13.3244 -9.68321 -9.08 -8.84535 -8.77725 -8.81433 -8.80567 -8.83841 -8.42486 -8.27206 -8.20084 -8.26539 -8.4187 -8.957 -10.6642 inf inf inf inf inf
 -13.3022 -9.54431 -8.99231 -8.76686 -8.6822 -8.80567 -9.30091 -8.76499 -8.37008 -8.25219 -8.26282 -8.41205 -8.95079 -10.6244 inf inf inf inf inf inf
 -13.2928 -9.44881 -8.94168 -8.78186 -8.82232 -8.83841 -8.76499 -8.87431 -8.5035 -8.3464 -8.47115 -8.98193 -10.637 inf inf inf inf inf inf inf
 -13.2996 -9.42206 -9.01603 -8.79209 -8.5307 -8.42486 -8.37008 -8.5035 -8.73713 -8.641 -9.08557 -10.7074 inf inf inf inf inf inf inf inf
 -13.4174 -9.40533 -8.80882 -8.4976 -8.35632 -8.27206 -8.25219 -8.3464 -8.641 -9.42416 -10.9246 inf inf inf inf inf inf inf inf inf
 -13.3357 -9.19624 -8.63693 -8.38572 -8.22497 -8.20084 -8.26282 -8.47115 -9.08557 -10.9246 inf inf inf inf inf inf inf inf inf inf
 -13.1458 -9.09369 -8.57659 -8.35019 -8.23403 -8.26539 -8.41205 -8.98193 -10.7074 inf inf inf inf inf inf inf inf inf inf inf
 -13.0711 -9.0193 -8.54247 -8.36288 -8.32069 -8.4187 -8.95079 -10.637 inf inf inf inf inf inf inf inf inf inf inf inf
 -13.0415 -9.00822 -8.54091 -8.38229 -8.48094 -8.957 -10.6244 inf inf inf inf inf inf inf inf inf inf inf inf inf
 -13.069 -9.04275 -8.67009 -8.61378 -9.05462 -10.6642 inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -13.121 -9.11129 -8.84937 -9.19857 -10.7365 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -13.2413 -9.33291 -9.42149 -10.8851 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -13.433 -9.8774 -11.1078 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -13.8159 -11.551 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -16.2499 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
