 -19.3113 -14.6703 -14.2006 -13.9447 -13.8004 -13.7356 -13.7188 -13.709 -13.7122 -13.8309 -13.7327 -13.5293 -13.4482 -13.4127 -13.4306 -13.4779 -13.591 -13.7852 -14.1509 -16.5076
 -14.6703 -11.3312 -10.5141 -10.1043 -9.83135 -9.70552 -9.61747 -9.53503 -9.51074 -9.51399 -9.26341 -9.17813 -9.10897 -9.07886 -9.11096 -9.19958 -9.39856 -9.93707 -11.5621 inf
 -14.2006 -10.5141 -9.81586 -9.44541 -9.27031 -9.1716 -9.09504 -9.06797 -9.15694 -8.92678 -8.75637 -8.66458 -8.63994 -8.6805 -8.75353 -8.93853 -9.51657 -11.1332 inf inf
 -13.9447 -10.1043 -9.44541 -9.14463 -9.01079 -8.9439 -8.90409 -8.89755 -8.92039 -8.62873 -8.4855 -8.45638 -8.46632 -8.52099 -8.6871 -9.2688 -10.8944 inf inf inf
 -13.8004 -9.83135 -9.27031 -9.01079 -8.92399 -8.91972 -8.84159 -8.95674 -8.70251 -8.46737 -8.37655 -8.3582 -8.3957 -8.57754 -9.1288 -10.7529 inf inf inf inf
 -13.7356 -9.70552 -9.1716 -8.9439 -8.91972 -8.98919 -8.98269 -9.00332 -8.55179 -8.42749 -8.32069 -8.35467 -8.50249 -9.07418 -10.6867 inf inf inf inf inf
 -13.7188 -9.61747 -9.09504 -8.90409 -8.84159 -8.98269 -9.4793 -8.93551 -8.53129 -8.42134 -8.39751 -8.53011 -9.04594 -10.6437 inf inf inf inf inf inf
 -13.709 -9.53503 -9.06797 -8.89755 -8.95674 -9.00332 -8.93551 -9.0187 -8.64594 -8.50714 -8.59674 -9.08659 -10.669 inf inf inf inf inf inf inf
 -13.7122 -9.51074 -9.15694 -8.92039 -8.70251 -8.55179 -8.53129 -8.64594 -8.90354 -8.7924 -9.19978 -10.741 inf inf inf inf inf inf inf inf
 -13.8309 -9.51399 -8.92678 -8.62873 -8.46737 -8.42749 -8.42134 -8.50714 -8.7924 -9.57942 -10.9732 inf inf inf inf inf inf inf inf inf
 -13.7327 -9.26341 -8.75637 -8.4855 -8.37655 -8.32069 -8.39751 -8.59674 -9.19978 -10.9732 inf inf inf inf inf inf inf inf inf inf
 -13.5293 -9.17813 -8.66458 -8.45638 -8.3582 -8.35467 -8.53011 -9.08659 -10.741 inf inf inf inf inf inf inf inf inf inf inf
 -13.4482 -9.10897 -8.63994 -8.46632 -8.3957 -8.50249 -9.04594 -10.669 inf inf inf inf inf inf inf inf inf inf inf inf
 -13.4127 -9.07886 -8.6805 -8.52099 -8.57754 -9.07418 -10.6437 inf inf inf inf inf inf inf inf inf inf inf inf inf
 -13.4306 -9.11096 -8.75353 -8.6871 -9.1288 -10.6867 inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -13.4779 -9.19958 -8.93853 -9.2688 -10.7529 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -13.591 -9.39856 -9.51657 -10.8944 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -13.7852 -9.93707 -11.1332 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.1509 -11.5621 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -16.5076 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
