 -19.1229 -14.5535 -14.0829 -13.8328 -13.6844 -13.6149 -13.6062 -13.5876 -13.5924 -13.7081 -13.6133 -13.4191 -13.3373 -13.3177 -13.3307 -13.374 -13.4921 -13.6817 -14.0495 -16.4277
 -14.5535 -11.4072 -10.5724 -10.1163 -9.85019 -9.68153 -9.57311 -9.50815 -9.48014 -9.4841 -9.27059 -9.14431 -9.06578 -9.06912 -9.10565 -9.17596 -9.37475 -9.91685 -11.5592 inf
 -14.0829 -10.5724 -9.84214 -9.47224 -9.2487 -9.13616 -9.07142 -9.03575 -9.09167 -8.90869 -8.72599 -8.65782 -8.60392 -8.62694 -8.72745 -8.90327 -9.49837 -11.1298 inf inf
 -13.8328 -10.1163 -9.47224 -9.12565 -8.96699 -8.90341 -8.85965 -8.8771 -8.87738 -8.61087 -8.47783 -8.41139 -8.41427 -8.49495 -8.68525 -9.25177 -10.8976 inf inf inf
 -13.6844 -9.85019 -9.2487 -8.96699 -8.89481 -8.85066 -8.8115 -8.94677 -8.63195 -8.4312 -8.32966 -8.28652 -8.37008 -8.55699 -9.12337 -10.7525 inf inf inf inf
 -13.6149 -9.68153 -9.13616 -8.90341 -8.85066 -8.95648 -8.94859 -8.92798 -8.52576 -8.35726 -8.30152 -8.32142 -8.46695 -9.03813 -10.6857 inf inf inf inf inf
 -13.6062 -9.57311 -9.07142 -8.85965 -8.8115 -8.94859 -9.41475 -8.86996 -8.52258 -8.3673 -8.35679 -8.48612 -9.02521 -10.6583 inf inf inf inf inf inf
 -13.5876 -9.50815 -9.03575 -8.8771 -8.94677 -8.92798 -8.86996 -8.98645 -8.57942 -8.49515 -8.5452 -9.05917 -10.6634 inf inf inf inf inf inf inf
 -13.5924 -9.48014 -9.09167 -8.87738 -8.63195 -8.52576 -8.52258 -8.57942 -8.84592 -8.76296 -9.15831 -10.7393 inf inf inf inf inf inf inf inf
 -13.7081 -9.4841 -8.90869 -8.61087 -8.4312 -8.35726 -8.3673 -8.49515 -8.76296 -9.52821 -10.9576 inf inf inf inf inf inf inf inf inf
 -13.6133 -9.27059 -8.72599 -8.47783 -8.32966 -8.30152 -8.35679 -8.5452 -9.15831 -10.9576 inf inf inf inf inf inf inf inf inf inf
 -13.4191 -9.14431 -8.65782 -8.41139 -8.28652 -8.32142 -8.48612 -9.05917 -10.7393 inf inf inf inf inf inf inf inf inf inf inf
 -13.3373 -9.06578 -8.60392 -8.41427 -8.37008 -8.46695 -9.02521 -10.6634 inf inf inf inf inf inf inf inf inf inf inf inf
 -13.3177 -9.06912 -8.62694 -8.49495 -8.55699 -9.03813 -10.6583 inf inf inf inf inf inf inf inf inf inf inf inf inf
 -13.3307 -9.10565 -8.72745 -8.68525 -9.12337 -10.6857 inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -13.374 -9.17596 -8.90327 -9.25177 -10.7525 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -13.4921 -9.37475 -9.49837 -10.8976 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -13.6817 -9.91685 -11.1298 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.0495 -11.5592 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -16.4277 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
