 -20.596 -15.436 -14.9741 -14.7339 -14.595 -14.5331 -14.5247 -14.5109 -14.5048 -14.5986 -14.487 -14.2833 -14.1964 -14.1524 -14.1558 -14.1966 -14.2981 -14.4725 -14.8253 -17.0584
 -15.436 -11.1482 -10.4921 -10.1512 -9.94001 -9.81487 -9.75835 -9.69782 -9.68881 -9.67583 -9.42747 -9.31964 -9.24985 -9.21533 -9.26341 -9.33238 -9.51348 -10.0517 -11.5876 inf
 -14.9741 -10.4921 -9.90738 -9.59744 -9.44573 -9.38421 -9.32036 -9.2945 -9.36666 -9.11482 -8.95622 -8.85993 -8.80762 -8.79179 -8.90775 -9.07943 -9.6301 -11.1556 inf inf
 -14.7339 -10.1512 -9.59744 -9.32367 -9.2323 -9.2014 -9.12249 -9.16743 -9.15472 -8.83405 -8.68305 -8.62479 -8.64171 -8.65835 -8.87822 -9.40508 -10.9325 inf inf inf
 -14.595 -9.94001 -9.44573 -9.2323 -9.20814 -9.21064 -9.1202 -9.18595 -8.90191 -8.6364 -8.5485 -8.50835 -8.57452 -8.75242 -9.29487 -10.7922 inf inf inf inf
 -14.5331 -9.81487 -9.38421 -9.2014 -9.21064 -9.3338 -9.27791 -9.2196 -8.75998 -8.58279 -8.54947 -8.55603 -8.6871 -9.22464 -10.7154 inf inf inf inf inf
 -14.5247 -9.75835 -9.32036 -9.12249 -9.1202 -9.27791 -9.72913 -9.17647 -8.76343 -8.61141 -8.56732 -8.69785 -9.19085 -10.6954 inf inf inf inf inf inf
 -14.5109 -9.69782 -9.2945 -9.16743 -9.18595 -9.2196 -9.17647 -9.23151 -8.88848 -8.71407 -8.76982 -9.25894 -10.7245 inf inf inf inf inf inf inf
 -14.5048 -9.68881 -9.36666 -9.15472 -8.90191 -8.75998 -8.76343 -8.88848 -9.12609 -8.99678 -9.38463 -10.7964 inf inf inf inf inf inf inf inf
 -14.5986 -9.67583 -9.11482 -8.83405 -8.6364 -8.58279 -8.61141 -8.71407 -8.99678 -9.76835 -11.027 inf inf inf inf inf inf inf inf inf
 -14.487 -9.42747 -8.95622 -8.68305 -8.5485 -8.54947 -8.56732 -8.76982 -9.38463 -11.027 inf inf inf inf inf inf inf inf inf inf
 -14.2833 -9.31964 -8.85993 -8.62479 -8.50835 -8.55603 -8.69785 -9.25894 -10.7964 inf inf inf inf inf inf inf inf inf inf inf
 -14.1964 -9.24985 -8.80762 -8.64171 -8.57452 -8.6871 -9.19085 -10.7245 inf inf inf inf inf inf inf inf inf inf inf inf
 -14.1524 -9.21533 -8.79179 -8.65835 -8.75242 -9.22464 -10.6954 inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.1558 -9.26341 -8.90775 -8.87822 -9.29487 -10.7154 inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.1966 -9.33238 -9.07943 -9.40508 -10.7922 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.2981 -9.51348 -9.6301 -10.9325 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.4725 -10.0517 -11.1556 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.8253 -11.5876 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -17.0584 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
