 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf -14.3069
 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf -11.2375 inf
 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf -10.822 inf inf
 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf -10.5957 inf inf inf
 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf -10.4563 inf inf inf inf
 inf inf inf inf inf inf inf inf inf inf inf inf inf inf -10.3781 inf inf inf inf inf
 inf inf inf inf inf inf inf inf inf inf inf inf inf -10.3196 inf inf inf inf inf inf
 inf inf inf inf inf inf inf inf inf inf inf inf -10.3251 inf inf inf inf inf inf inf
 inf inf inf inf inf inf inf inf inf inf inf -10.3789 inf inf inf inf inf inf inf inf
 inf inf inf inf inf inf inf inf inf inf -10.585 inf inf inf inf inf inf inf inf inf
 inf inf inf inf inf inf inf inf inf -10.585 inf inf inf inf inf inf inf inf inf inf
 inf inf inf inf inf inf inf inf -10.3789 inf inf inf inf inf inf inf inf inf inf inf
 inf inf inf inf inf inf inf -10.3251 inf inf inf inf inf inf inf inf inf inf inf inf
 inf inf inf inf inf inf -10.3196 inf inf inf inf inf inf inf inf inf inf inf inf inf
 inf inf inf inf inf -10.3781 inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 inf inf inf inf -10.4563 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 inf inf inf -10.5957 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 inf inf -10.822 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 inf -11.2375 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.3069 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
