 -14.9023 -11.5189 -11.0846 -10.8344 -10.6925 -10.612 -10.5599 -10.56 -10.6075 -10.8077 -10.7913 -10.6049 -10.5612 -10.5636 -10.6156 -10.7034 -10.8479 -11.1144 -11.6145 -14.897
 -11.5189 -8.80956 -8.26307 -7.91863 -7.76642 -7.64108 -7.62511 -7.6212 -7.71869 -7.84815 -7.64779 -7.63046 -7.61727 -7.71423 -7.81803 -8.07309 -8.48508 -9.17533 -11.4616 inf
 -11.0846 -8.26307 -8.07714 -7.69984 -7.45819 -7.38709 -7.35116 -7.35819 -7.57044 -7.45124 -7.31522 -7.35692 -7.44073 -7.5606 -7.89544 -8.13505 -8.67043 -11.0272 inf inf
 -10.8344 -7.91863 -7.69984 -7.69257 -7.3908 -7.27656 -7.20415 -7.39265 -7.48268 -7.26403 -7.25134 -7.30519 -7.54697 -7.67369 -7.7907 -8.40492 -10.7746 inf inf inf
 -10.6925 -7.76642 -7.45819 -7.3908 -7.48661 -7.42476 -7.30854 -7.5369 -7.39817 -7.35628 -7.43662 -7.43603 -7.41878 -7.6039 -8.22175 -10.635 inf inf inf inf
 -10.612 -7.64108 -7.38709 -7.27656 -7.42476 -7.60688 -7.62852 -7.68616 -7.55904 -7.53476 -7.35692 -7.27586 -7.50549 -8.14816 -10.5533 inf inf inf inf inf
 -10.5599 -7.62511 -7.35116 -7.20415 -7.30854 -7.62852 -8.33759 -7.89506 -7.44132 -7.23778 -7.24423 -7.48773 -8.0904 -10.5019 inf inf inf inf inf inf
 -10.56 -7.6212 -7.35819 -7.39265 -7.5369 -7.68616 -7.89506 -7.6353 -7.45414 -7.34536 -7.44542 -8.08024 -10.5033 inf inf inf inf inf inf inf
 -10.6075 -7.71869 -7.57044 -7.48268 -7.39817 -7.55904 -7.44132 -7.45414 -7.56008 -7.61036 -8.12976 -10.5506 inf inf inf inf inf inf inf inf
 -10.8077 -7.84815 -7.45124 -7.26403 -7.35628 -7.53476 -7.23778 -7.34536 -7.61036 -8.41317 -10.7442 inf inf inf inf inf inf inf inf inf
 -10.7913 -7.64779 -7.31522 -7.25134 -7.43662 -7.35692 -7.24423 -7.44542 -8.12976 -10.7442 inf inf inf inf inf inf inf inf inf inf
 -10.6049 -7.63046 -7.35692 -7.30519 -7.43603 -7.27586 -7.48773 -8.08024 -10.5506 inf inf inf inf inf inf inf inf inf inf inf
 -10.5612 -7.61727 -7.44073 -7.54697 -7.41878 -7.50549 -8.0904 -10.5033 inf inf inf inf inf inf inf inf inf inf inf inf
 -10.5636 -7.71423 -7.5606 -7.67369 -7.6039 -8.14816 -10.5019 inf inf inf inf inf inf inf inf inf inf inf inf inf
 -10.6156 -7.81803 -7.89544 -7.7907 -8.22175 -10.5533 inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -10.7034 -8.07309 -8.13505 -8.40492 -10.635 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -10.8479 -8.48508 -8.67043 -10.7746 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -11.1144 -9.17533 -11.0272 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -11.6145 -11.4616 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.897 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
